,pr_station_id,bus_line_no,bus_line_no_seq,정류소명,표준정류장ID,시군명,정류소번호,관할관청,위치,WGS84위도,WGS84경도,버스노선구분
119,228000204,24,81,자이파밀리에,233003163,,,,,37.159393,127.10596299999999,시내
120,233000254,203,2,자이파밀리에,233003163,,,,,37.159393,127.10596299999999,시내
121,241317006,19-2,59,자이파밀리에,233003163,,,,,37.159393,127.10596299999999,마을
122,241317009,39,37,자이파밀리에,233003163,,,,,37.159393,127.10596299999999,마을
123,228000204,24,82,롯데캐슬.제일풍경채,233003164,,,,,37.157945,127.10897,시내
124,233000254,203,3,롯데캐슬.제일풍경채,233003164,,,,,37.157945,127.10897,시내
125,241317006,19-2,60,롯데캐슬.제일풍경채,233003164,,,,,37.157945,127.10897,마을
126,241317009,39,38,롯데캐슬.제일풍경채,233003164,,,,,37.157945,127.10897,마을
127,228000204,24,83,장지동,233001320,화성시,37508.0,경기도 화성시,경기도 화성시 동탄면,37.1557167,127.11495,시내
128,241317006,19-2,68,장지동,233001320,화성시,37508.0,경기도 화성시,경기도 화성시 동탄면,37.1557167,127.11495,마을
129,241317009,39,44,장지동,233001320,화성시,37508.0,경기도 화성시,경기도 화성시 동탄면,37.1557167,127.11495,마을
130,228000204,24,84,한원IC,233001321,화성시,36945.0,경기도 화성시,경기도 화성시 동탄면,37.15266670000001,127.12271670000001,시내
131,228000204,24,85,동막,228000064,용인시,47568.0,경기도 용인시,경기도 용인시 처인구 남사면,37.14805,127.13146670000002,시내
132,228000204,24,86,북2리,228000063,용인시,47242.0,경기도 용인시,경기도 용인시 처인구 남사면,37.1452333,127.14221670000002,시내
133,228000204,24,87,삼인동입구,228001468,용인시,47169.0,경기도 용인시,경기도 광주시 도척면,37.143666700000004,127.14528329999999,시내
134,228000204,24,88,금호전기,228001469,용인시,47376.0,경기도 용인시,경기도 용인시 처인구 남사면,37.139166700000004,127.14833329999999,시내
135,228000204,24,89,산정동,228000018,용인시,47213.0,경기도 용인시,경기도 용인시 처인구 남사면,37.1351833,127.15328329999998,시내
136,228000204,24,90,극락정사,228001470,용인시,47375.0,경기도 용인시,경기도 용인시 처인구 남사면,37.127283299999995,127.15505,시내
137,228000204,24,91,도장,228000017,용인시,47571.0,경기도 용인시,경기도 광주시 도척면,37.1229,127.15576670000002,시내
138,228000204,24,92,봉무3리,228000016,용인시,47214.0,경기도 용인시,경기도 광주시 도척면,37.1181833,127.1541,시내
139,228000204,24,93,내기,228000015,용인시,47113.0,경기도 용인시,경기도 용인시 처인구 남사면,37.1155,127.15243329999998,시내
140,228000204,24,94,남사,228001358,용인시,29364.0,경기도 용인시,경기도 용인시 처인구 남사면,37.1135667,127.15031670000002,시내
141,228000204,24,95,오목재,228000115,용인시,47101.0,경기도 용인시,경기도 용인시 처인구 남사면,37.11456670000001,127.15571670000001,시내
142,228000204,24,96,후촌,228000114,용인시,47183.0,경기도 용인시,경기도 용인시 처인구 남사면,37.1167333,127.1607,시내
143,228000204,24,97,중복동,228000045,용인시,47109.0,경기도 용인시,경기도 용인시 처인구 남사면,37.1129,127.1718,시내
144,228000204,24,98,중복상회,228000044,용인시,47187.0,경기도 용인시,경기도 용인시 처인구 남사면,37.1134,127.17651670000001,시내
145,228000204,24,99,방아2리,228000043,용인시,47249.0,경기도 용인시,경기도 용인시 처인구 남사면,37.1168667,127.17535,시내
146,228000204,24,100,방축,228000042,용인시,47250.0,경기도 용인시,경기도 용인시 처인구 남사면,37.12105,127.17113329999998,시내
147,228000204,24,101,선한사마리아원,228001638,용인시,47513.0,경기도 용인시,경기도 용인시 처인구 남사면,37.1226,127.16826670000002,시내
148,228000204,24,102,황금슈퍼,228001512,용인시,47164.0,경기도 용인시,경기도 용인시 처인구 남사면,37.1238167,127.166,시내
149,228000204,24,103,창동,228000112,용인시,47218.0,경기도 용인시,경기도 용인시 처인구 남사면,37.13095,127.1665,시내
150,228000204,24,104,당골마을.다루,228000111,용인시,47102.0,경기도 용인시,경기도 용인시 처인구 남사면,37.13415,127.16726670000001,시내
151,228000204,24,105,남곡사거리,228001507,용인시,47402.0,경기도 용인시,경기도 광주시 도척면,37.1391333,127.16788329999999,시내
152,228000204,24,106,월곡,228000062,용인시,47243.0,경기도 용인시,경기도 용인시 처인구 남사면,37.1392,127.1762,시내
153,228000204,24,107,창리,228000061,용인시,47244.0,경기도 용인시,경기도 용인시 처인구 남사면,37.1424167,127.18735,시내
154,228000204,24,108,송전터미널,228000217,용인시,29992.0,경기도 용인시,경기도 용인시 처인구 이동면,37.1401,127.19713329999999,시내
155,228000204,24,109,화산리,228000216,용인시,47191.0,경기도 용인시,경기도 용인시 처인구 이동면,37.14561670000001,127.20231670000001,시내
156,228000204,24,110,마니커입구삼거리,228003594,,,,,37.150824,127.204074,시내
157,228000204,24,111,미룡마을입구,228000215,용인시,29988.0,경기도 용인시,경기도 용인시 처인구 이동면,37.15416670000001,127.20563329999999,시내
158,228000204,24,112,시미1리남진말,228000214,용인시,29986.0,경기도 용인시,경기도 용인시 처인구 이동면,37.1565833,127.20658329999999,시내
159,228000204,24,113,시미곡,228000213,용인시,29984.0,경기도 용인시,경기도 용인시 처인구 이동면,37.16325,127.20655,시내
160,228000204,24,114,덕성1리,228000212,용인시,29982.0,경기도 용인시,경기도 용인시 처인구 이동면,37.166033299999995,127.20581670000001,시내
161,228000204,24,115,덕성리세라믹,228001293,용인시,29980.0,경기도 용인시,경기도 용인시 처인구 이동면,37.1720667,127.20448329999999,시내
162,228000204,24,116,덕성2리.삼배울,228000211,용인시,29978.0,경기도 용인시,경기도 용인시 처인구 이동면,37.17495,127.20388329999999,시내
163,228000204,24,117,신창.덕성2리,228000210,용인시,47652.0,경기도 용인시,경기도 용인시 처인구 이동면,37.1811833,127.20336670000002,시내
164,228000204,24,118,신창,228000209,용인시,29974.0,경기도 용인시,경기도 용인시 처인구 이동면,37.1846333,127.20428329999999,시내
165,228000204,24,119,천리국민주택,228000208,용인시,29972.0,경기도 용인시,경기도 용인시 처인구 이동면,37.1875833,127.20588329999998,시내
